"","SiteID","catchment","sDate","RUN","AGE","N","year","siteNum","yearNum","watershedNum"
"2541","2F074","20801038470655",2001-07-02,2,0,65,2001,43,6,25
"2542","2F074","20801038470655",2001-07-02,3,0,15,2001,43,6,25
"2543","2F074","20801038470655",2001-07-02,1,1,41,2001,43,6,25
"2544","2F074","20801038470655",2001-07-02,2,1,10,2001,43,6,25
"2545","2F074","20801038470655",2001-07-02,3,1,4,2001,43,6,25
"2546","2F074","20801038470655",2002-07-02,1,0,56,2002,43,7,25
"2547","2F074","20801038470655",2002-07-02,2,0,49,2002,43,7,25
"2548","2F074","20801038470655",2002-07-02,3,0,16,2002,43,7,25
"2549","2F074","20801038470655",2002-07-02,1,1,69,2002,43,7,25
"2550","2F074","20801038470655",2002-07-02,2,1,37,2002,43,7,25
"2551","2F074","20801038470655",2002-07-02,3,1,13,2002,43,7,25
"2552","2F074","20801038470655",2003-07-15,1,0,19,2003,43,8,25
"2553","2F074","20801038470655",2003-07-15,2,0,10,2003,43,8,25
"2554","2F074","20801038470655",2003-07-15,3,0,4,2003,43,8,25
"2555","2F074","20801038470655",2003-07-15,1,1,23,2003,43,8,25
"2556","2F074","20801038470655",2003-07-15,2,1,13,2003,43,8,25
"2557","2F074","20801038470655",2003-07-15,3,1,8,2003,43,8,25
"2558","2F074","20801038470655",2004-06-30,1,0,210,2004,43,9,25
"2559","2F074","20801038470655",2004-06-30,2,0,81,2004,43,9,25
"2560","2F074","20801038470655",2004-06-30,3,0,61,2004,43,9,25
"2561","2F074","20801038470655",2004-06-30,1,1,67,2004,43,9,25
"2562","2F074","20801038470655",2004-06-30,2,1,10,2004,43,9,25
"2563","2F074","20801038470655",2004-06-30,3,1,4,2004,43,9,25
"2564","2F074","20801038470655",2005-07-11,1,0,33,2005,43,10,25
"2565","2F074","20801038470655",2005-07-11,2,0,16,2005,43,10,25
"2566","2F074","20801038470655",2005-07-11,3,0,6,2005,43,10,25
"2567","2F074","20801038470655",2005-07-11,1,1,98,2005,43,10,25
"2568","2F074","20801038470655",2005-07-11,2,1,38,2005,43,10,25
"2569","2F074","20801038470655",2005-07-11,3,1,22,2005,43,10,25
"2570","2F074","20801038470655",2006-07-12,1,0,32,2006,43,11,25
"2571","2F074","20801038470655",2006-07-12,2,0,18,2006,43,11,25
"2572","2F074","20801038470655",2006-07-12,3,0,3,2006,43,11,25
"2573","2F074","20801038470655",2006-07-12,1,1,67,2006,43,11,25
"2574","2F074","20801038470655",2006-07-12,2,1,21,2006,43,11,25
"2575","2F074","20801038470655",2006-07-12,3,1,7,2006,43,11,25
"2576","2F074","20801038470655",2008-06-22,1,0,121,2008,43,13,25
"2577","2F074","20801038470655",2008-06-22,2,0,37,2008,43,13,25
"2578","2F074","20801038470655",2008-06-22,3,0,27,2008,43,13,25
"2579","2F074","20801038470655",2008-06-22,1,1,51,2008,43,13,25
"2580","2F074","20801038470655",2008-06-22,2,1,18,2008,43,13,25
"2581","2F074","20801038470655",2008-06-22,3,1,13,2008,43,13,25
"2582","2F074","20801038470655",2009-07-15,1,0,105,2009,43,14,25
"2583","2F074","20801038470655",2009-07-15,2,0,50,2009,43,14,25
"2584","2F074","20801038470655",2009-07-15,3,0,28,2009,43,14,25
"2585","2F074","20801038470655",2009-07-15,1,1,85,2009,43,14,25
"2586","2F074","20801038470655",2009-07-15,2,1,37,2009,43,14,25
"2587","2F074","20801038470655",2009-07-15,3,1,10,2009,43,14,25
"2588","2F074","20801038470655",2010-06-24,1,0,9,2010,43,15,25
"2589","2F074","20801038470655",2010-06-24,2,0,3,2010,43,15,25
"2590","2F074","20801038470655",2010-06-24,3,0,4,2010,43,15,25
"2591","2F074","20801038470655",2010-06-24,1,1,88,2010,43,15,25
"2592","2F074","20801038470655",2010-06-24,2,1,21,2010,43,15,25
"2593","2F074","20801038470655",2010-06-24,3,1,9,2010,43,15,25
"2594","2F074","20801038470655",2012-06-25,1,0,184,2012,43,17,25
"2595","2F074","20801038470655",2012-06-25,2,0,100,2012,43,17,25
"2596","2F074","20801038470655",2012-06-25,3,0,79,2012,43,17,25
"2597","2F074","20801038470655",2012-06-25,1,1,31,2012,43,17,25
"2598","2F074","20801038470655",2012-06-25,2,1,8,2012,43,17,25
"2599","2F074","20801038470655",2012-06-25,3,1,7,2012,43,17,25
"2600","2F074","20801038470655",2014-06-23,1,0,54,2014,43,19,25
"2601","2F074","20801038470655",2014-06-23,2,0,41,2014,43,19,25
"2602","2F074","20801038470655",2014-06-23,3,0,22,2014,43,19,25
"2603","2F074","20801038470655",2014-06-23,1,1,100,2014,43,19,25
"2604","2F074","20801038470655",2014-06-23,2,1,30,2014,43,19,25
"2605","2F074","20801038470655",2014-06-23,3,1,15,2014,43,19,25
"2606","2F074","20801038470655",2016-06-29,1,0,20,2016,43,21,25
"2607","2F074","20801038470655",2016-06-29,2,0,10,2016,43,21,25
"2608","2F074","20801038470655",2016-06-29,3,0,10,2016,43,21,25
"2609","2F074","20801038470655",2016-06-29,1,1,136,2016,43,21,25
"2610","2F074","20801038470655",2016-06-29,2,1,35,2016,43,21,25
"2611","2F074","20801038470655",2016-06-29,3,1,15,2016,43,21,25
"2612","2F074","20801038470655",2018-07-03,1,0,56,2018,43,23,25
"2613","2F074","20801038470655",2018-07-03,2,0,19,2018,43,23,25
"2614","2F074","20801038470655",2018-07-03,3,0,12,2018,43,23,25
"2615","2F074","20801038470655",2018-07-03,1,1,39,2018,43,23,25
"2616","2F074","20801038470655",2018-07-03,2,1,12,2018,43,23,25
"2617","2F074","20801038470655",2018-07-03,3,1,12,2018,43,23,25
"2618","2F074","20801038470655",2020-06-30,1,0,86,2020,43,25,25
"2619","2F074","20801038470655",2020-06-30,2,0,46,2020,43,25,25
"2620","2F074","20801038470655",2020-06-30,3,0,31,2020,43,25,25
"2621","2F074","20801038470655",2020-06-30,1,1,77,2020,43,25,25
"2622","2F074","20801038470655",2020-06-30,2,1,28,2020,43,25,25
"2623","2F074","20801038470655",2020-06-30,3,1,14,2020,43,25,25
"2624","2F074","20801038470655",2022-06-29,1,0,99,2022,43,27,25
"2625","2F074","20801038470655",2022-06-29,2,0,46,2022,43,27,25
"2626","2F074","20801038470655",2022-06-29,3,0,30,2022,43,27,25
"2627","2F074","20801038470655",2022-06-29,1,1,84,2022,43,27,25
"2628","2F074","20801038470655",2022-06-29,2,1,27,2022,43,27,25
"2629","2F074","20801038470655",2022-06-29,3,1,15,2022,43,27,25
"2630","2F074","20801038470655",2023-07-05,1,0,27,2023,43,28,25
"2631","2F074","20801038470655",2023-07-05,2,0,26,2023,43,28,25
"2632","2F074","20801038470655",2023-07-05,3,0,11,2023,43,28,25
"2633","2F074","20801038470655",2023-07-05,1,1,48,2023,43,28,25
"2634","2F074","20801038470655",2023-07-05,2,1,20,2023,43,28,25
"2635","2F074","20801038470655",2023-07-05,3,1,3,2023,43,28,25
"2636","2F075","20801038470655",1996-07-10,1,0,64,1996,44,1,25
"2637","2F075","20801038470655",1996-07-10,2,0,32,1996,44,1,25
"2638","2F075","20801038470655",1996-07-10,3,0,17,1996,44,1,25
"2639","2F075","20801038470655",1996-07-10,1,1,26,1996,44,1,25
"2640","2F075","20801038470655",1996-07-10,2,1,13,1996,44,1,25
"2641","2F075","20801038470655",1996-07-10,3,1,4,1996,44,1,25
"2642","2F075","20801038470655",1997-07-09,1,0,75,1997,44,2,25
"2643","2F075","20801038470655",1997-07-09,2,0,31,1997,44,2,25
"2644","2F075","20801038470655",1997-07-09,3,0,18,1997,44,2,25
"2645","2F075","20801038470655",1997-07-09,1,1,89,1997,44,2,25
"2646","2F075","20801038470655",1997-07-09,2,1,24,1997,44,2,25
"2647","2F075","20801038470655",1997-07-09,3,1,6,1997,44,2,25
"2648","2F075","20801038470655",1998-07-08,1,0,13,1998,44,3,25
"2649","2F075","20801038470655",1998-07-08,2,0,8,1998,44,3,25
"2650","2F075","20801038470655",1998-07-08,3,0,5,1998,44,3,25
"2651","2F075","20801038470655",1998-07-08,1,1,69,1998,44,3,25
"2652","2F075","20801038470655",1998-07-08,2,1,47,1998,44,3,25
"2653","2F075","20801038470655",1998-07-08,3,1,27,1998,44,3,25
"2654","2F075","20801038470655",1999-07-14,1,0,28,1999,44,4,25
"2655","2F075","20801038470655",1999-07-14,2,0,11,1999,44,4,25
"2656","2F075","20801038470655",1999-07-14,3,0,1,1999,44,4,25
"2657","2F075","20801038470655",1999-07-14,1,1,84,1999,44,4,25
"2658","2F075","20801038470655",1999-07-14,2,1,32,1999,44,4,25
"2659","2F075","20801038470655",1999-07-14,3,1,16,1999,44,4,25
"2660","2F075","20801038470655",2000-07-12,1,0,27,2000,44,5,25
"2661","2F075","20801038470655",2000-07-12,2,0,20,2000,44,5,25
"2662","2F075","20801038470655",2000-07-12,3,0,5,2000,44,5,25
"2663","2F075","20801038470655",2000-07-12,1,1,61,2000,44,5,25
"2664","2F075","20801038470655",2000-07-12,2,1,21,2000,44,5,25
"2665","2F075","20801038470655",2000-07-12,3,1,11,2000,44,5,25
"2666","2F075","20801038470655",2001-07-11,1,0,49,2001,44,6,25
"2667","2F075","20801038470655",2001-07-11,2,0,36,2001,44,6,25
"2668","2F075","20801038470655",2001-07-11,3,0,20,2001,44,6,25
"2669","2F075","20801038470655",2001-07-11,1,1,64,2001,44,6,25
"2670","2F075","20801038470655",2001-07-11,2,1,27,2001,44,6,25
"2671","2F075","20801038470655",2001-07-11,3,1,9,2001,44,6,25
"2672","2F075","20801038470655",2002-07-11,1,0,57,2002,44,7,25
"2673","2F075","20801038470655",2002-07-11,2,0,16,2002,44,7,25
"2674","2F075","20801038470655",2002-07-11,3,0,7,2002,44,7,25
"2675","2F075","20801038470655",2002-07-11,1,1,77,2002,44,7,25
"2676","2F075","20801038470655",2002-07-11,2,1,32,2002,44,7,25
"2677","2F075","20801038470655",2002-07-11,3,1,9,2002,44,7,25
"2678","2F075","20801038470655",2003-07-07,1,0,15,2003,44,8,25
"2679","2F075","20801038470655",2003-07-07,2,0,6,2003,44,8,25
"2680","2F075","20801038470655",2003-07-07,3,0,5,2003,44,8,25
"2681","2F075","20801038470655",2003-07-07,1,1,39,2003,44,8,25
"2682","2F075","20801038470655",2003-07-07,2,1,14,2003,44,8,25
"2683","2F075","20801038470655",2003-07-07,3,1,7,2003,44,8,25
"2684","2F075","20801038470655",2004-07-08,1,0,64,2004,44,9,25
"2685","2F075","20801038470655",2004-07-08,2,0,30,2004,44,9,25
"2686","2F075","20801038470655",2004-07-08,3,0,20,2004,44,9,25
"2687","2F075","20801038470655",2004-07-08,1,1,86,2004,44,9,25
"2688","2F075","20801038470655",2004-07-08,2,1,20,2004,44,9,25
"2689","2F075","20801038470655",2004-07-08,3,1,7,2004,44,9,25
"2690","2F075","20801038470655",2005-07-12,1,0,13,2005,44,10,25
"2691","2F075","20801038470655",2005-07-12,2,0,7,2005,44,10,25
"2692","2F075","20801038470655",2005-07-12,3,0,8,2005,44,10,25
"2693","2F075","20801038470655",2005-07-12,1,1,38,2005,44,10,25
"2694","2F075","20801038470655",2005-07-12,2,1,17,2005,44,10,25
"2695","2F075","20801038470655",2005-07-12,3,1,9,2005,44,10,25
"2696","2F075","20801038470655",2006-07-17,1,0,26,2006,44,11,25
"2697","2F075","20801038470655",2006-07-17,2,0,14,2006,44,11,25
"2698","2F075","20801038470655",2006-07-17,3,0,6,2006,44,11,25
"2699","2F075","20801038470655",2006-07-17,1,1,76,2006,44,11,25
"2700","2F075","20801038470655",2006-07-17,2,1,34,2006,44,11,25
"2701","2F075","20801038470655",2006-07-17,3,1,13,2006,44,11,25
"2702","2F075","20801038470655",2007-07-26,1,0,68,2007,44,12,25
"2703","2F075","20801038470655",2007-07-26,2,0,28,2007,44,12,25
"2704","2F075","20801038470655",2007-07-26,3,0,11,2007,44,12,25
"2705","2F075","20801038470655",2007-07-26,1,1,32,2007,44,12,25
"2706","2F075","20801038470655",2007-07-26,2,1,13,2007,44,12,25
"2707","2F075","20801038470655",2007-07-26,3,1,4,2007,44,12,25
"2708","2F075","20801038470655",2008-06-30,1,0,84,2008,44,13,25
"2709","2F075","20801038470655",2008-06-30,2,0,33,2008,44,13,25
"2710","2F075","20801038470655",2008-06-30,3,0,23,2008,44,13,25
"2711","2F075","20801038470655",2008-06-30,1,1,83,2008,44,13,25
"2712","2F075","20801038470655",2008-06-30,2,1,17,2008,44,13,25
"2713","2F075","20801038470655",2008-06-30,3,1,10,2008,44,13,25
"2714","2F075","20801038470655",2009-07-15,1,0,92,2009,44,14,25
"2715","2F075","20801038470655",2009-07-15,2,0,35,2009,44,14,25
"2716","2F075","20801038470655",2009-07-15,3,0,23,2009,44,14,25
"2717","2F075","20801038470655",2009-07-15,1,1,77,2009,44,14,25
"2718","2F075","20801038470655",2009-07-15,2,1,18,2009,44,14,25
"2719","2F075","20801038470655",2009-07-15,3,1,12,2009,44,14,25
"2720","2F075","20801038470655",2010-06-23,1,0,5,2010,44,15,25
"2721","2F075","20801038470655",2010-06-23,2,0,0,2010,44,15,25
"2722","2F075","20801038470655",2010-06-23,3,0,0,2010,44,15,25
"2723","2F075","20801038470655",2010-06-23,1,1,101,2010,44,15,25
"2724","2F075","20801038470655",2010-06-23,2,1,29,2010,44,15,25
"2725","2F075","20801038470655",2010-06-23,3,1,10,2010,44,15,25
"2726","2F075","20801038470655",2012-07-02,1,0,104,2012,44,17,25
"2727","2F075","20801038470655",2012-07-02,2,0,46,2012,44,17,25
"2728","2F075","20801038470655",2012-07-02,3,0,22,2012,44,17,25
"2729","2F075","20801038470655",2012-07-02,1,1,55,2012,44,17,25
"2730","2F075","20801038470655",2012-07-02,2,1,14,2012,44,17,25
"2731","2F075","20801038470655",2012-07-02,3,1,5,2012,44,17,25
"2732","2F075","20801038470655",2014-07-01,1,0,41,2014,44,19,25
"2733","2F075","20801038470655",2014-07-01,2,0,23,2014,44,19,25
"2734","2F075","20801038470655",2014-07-01,3,0,10,2014,44,19,25
"2735","2F075","20801038470655",2014-07-01,1,1,58,2014,44,19,25
"2736","2F075","20801038470655",2014-07-01,2,1,21,2014,44,19,25
"2737","2F075","20801038470655",2014-07-01,3,1,13,2014,44,19,25
"2738","2F075","20801038470655",2016-07-06,1,0,8,2016,44,21,25
"2739","2F075","20801038470655",2016-07-06,2,0,5,2016,44,21,25
"2740","2F075","20801038470655",2016-07-06,3,0,4,2016,44,21,25
"2741","2F075","20801038470655",2016-07-06,1,1,99,2016,44,21,25
"2742","2F075","20801038470655",2016-07-06,2,1,41,2016,44,21,25
"2743","2F075","20801038470655",2016-07-06,3,1,13,2016,44,21,25
"2744","2F075","20801038470655",2018-07-02,1,0,15,2018,44,23,25
"2745","2F075","20801038470655",2018-07-02,2,0,12,2018,44,23,25
"2746","2F075","20801038470655",2018-07-02,3,0,4,2018,44,23,25
"2747","2F075","20801038470655",2018-07-02,1,1,42,2018,44,23,25
"2748","2F075","20801038470655",2018-07-02,2,1,18,2018,44,23,25
"2749","2F075","20801038470655",2018-07-02,3,1,13,2018,44,23,25
"2750","2F075","20801038470655",2020-07-01,1,0,41,2020,44,25,25
"2751","2F075","20801038470655",2020-07-01,2,0,26,2020,44,25,25
"2752","2F075","20801038470655",2020-07-01,3,0,18,2020,44,25,25
"2753","2F075","20801038470655",2020-07-01,1,1,71,2020,44,25,25
"2754","2F075","20801038470655",2020-07-01,2,1,32,2020,44,25,25
"2755","2F075","20801038470655",2020-07-01,3,1,12,2020,44,25,25
"2756","2F075","20801038470655",2022-06-30,1,0,24,2022,44,27,25
"2757","2F075","20801038470655",2022-06-30,2,0,23,2022,44,27,25
"2758","2F075","20801038470655",2022-06-30,3,0,9,2022,44,27,25
"2759","2F075","20801038470655",2022-06-30,1,1,59,2022,44,27,25
"2760","2F075","20801038470655",2022-06-30,2,1,18,2022,44,27,25
"2761","2F075","20801038470655",2022-06-30,3,1,11,2022,44,27,25
"2762","2F075","20801038470655",2023-07-06,1,0,28,2023,44,28,25
"2763","2F075","20801038470655",2023-07-06,2,0,10,2023,44,28,25
"2764","2F075","20801038470655",2023-07-06,3,0,13,2023,44,28,25
"2765","2F075","20801038470655",2023-07-06,1,1,38,2023,44,28,25
"2766","2F075","20801038470655",2023-07-06,2,1,14,2023,44,28,25
"2767","2F075","20801038470655",2023-07-06,3,1,7,2023,44,28,25
"2768","2F076","20801038470655",1996-07-10,1,0,42,1996,45,1,25
"2769","2F076","20801038470655",1996-07-10,1,1,22,1996,45,1,25
"2770","2F076","20801038470655",1997-07-09,1,0,86,1997,45,2,25
"2771","2F076","20801038470655",1997-07-09,1,1,41,1997,45,2,25
"2772","2F076","20801038470655",1998-07-08,1,0,16,1998,45,3,25
"2773","2F076","20801038470655",1998-07-08,1,1,96,1998,45,3,25
"2774","2F076","20801038470655",1999-07-14,1,0,30,1999,45,4,25
"2775","2F076","20801038470655",1999-07-14,1,1,97,1999,45,4,25
"2776","2F076","20801038470655",2000-07-12,1,0,48,2000,45,5,25
"2777","2F076","20801038470655",2000-07-12,1,1,68,2000,45,5,25
"2778","2F076","20801038470655",2001-07-11,1,0,75,2001,45,6,25
"2779","2F076","20801038470655",2001-07-11,1,1,56,2001,45,6,25
"2780","2F076","20801038470655",2002-07-11,1,0,59,2002,45,7,25
"2781","2F076","20801038470655",2002-07-11,1,1,74,2002,45,7,25
"2782","2F076","20801038470655",2003-07-07,1,0,11,2003,45,8,25
"2783","2F076","20801038470655",2003-07-07,1,1,30,2003,45,8,25
"2784","2F076","20801038470655",2004-07-08,1,0,89,2004,45,9,25
"2785","2F076","20801038470655",2004-07-08,1,1,56,2004,45,9,25
"2786","2F076","20801038470655",2006-07-17,1,0,60,2006,45,11,25
"2787","2F076","20801038470655",2006-07-17,1,1,74,2006,45,11,25
"2788","2F076","20801038470655",2008-06-30,1,0,58,2008,45,13,25
"2789","2F076","20801038470655",2008-06-30,2,0,33,2008,45,13,25
"2790","2F076","20801038470655",2008-06-30,3,0,10,2008,45,13,25
"2791","2F076","20801038470655",2008-06-30,1,1,40,2008,45,13,25
"2792","2F076","20801038470655",2008-06-30,2,1,18,2008,45,13,25
"2793","2F076","20801038470655",2008-06-30,3,1,2,2008,45,13,25
"2794","2F076","20801038470655",2010-06-23,1,0,2,2010,45,15,25
"2795","2F076","20801038470655",2010-06-23,2,0,0,2010,45,15,25
"2796","2F076","20801038470655",2010-06-23,3,0,0,2010,45,15,25
"2797","2F076","20801038470655",2010-06-23,1,1,85,2010,45,15,25
"2798","2F076","20801038470655",2010-06-23,2,1,21,2010,45,15,25
"2799","2F076","20801038470655",2010-06-23,3,1,9,2010,45,15,25
"2800","2F076","20801038470655",2012-06-28,1,0,56,2012,45,17,25
"2801","2F076","20801038470655",2012-06-28,2,0,27,2012,45,17,25
"2802","2F076","20801038470655",2012-06-28,3,0,13,2012,45,17,25
"2803","2F076","20801038470655",2012-06-28,1,1,46,2012,45,17,25
"2804","2F076","20801038470655",2012-06-28,2,1,8,2012,45,17,25
"2805","2F076","20801038470655",2012-06-28,3,1,2,2012,45,17,25
"2806","2F076","20801038470655",2014-07-01,1,0,29,2014,45,19,25
"2807","2F076","20801038470655",2014-07-01,2,0,19,2014,45,19,25
"2808","2F076","20801038470655",2014-07-01,3,0,4,2014,45,19,25
"2809","2F076","20801038470655",2014-07-01,1,1,49,2014,45,19,25
"2810","2F076","20801038470655",2014-07-01,2,1,19,2014,45,19,25
"2811","2F076","20801038470655",2014-07-01,3,1,12,2014,45,19,25
"2812","2F076","20801038470655",2016-07-06,1,0,12,2016,45,21,25
"2813","2F076","20801038470655",2016-07-06,2,0,8,2016,45,21,25
"2814","2F076","20801038470655",2016-07-06,3,0,0,2016,45,21,25
"2815","2F076","20801038470655",2016-07-06,1,1,63,2016,45,21,25
"2816","2F076","20801038470655",2016-07-06,2,1,36,2016,45,21,25
"2817","2F076","20801038470655",2016-07-06,3,1,10,2016,45,21,25
"2818","2F076","20801038470655",2018-07-02,1,0,33,2018,45,23,25
"2819","2F076","20801038470655",2018-07-02,2,0,8,2018,45,23,25
"2820","2F076","20801038470655",2018-07-02,3,0,1,2018,45,23,25
"2821","2F076","20801038470655",2018-07-02,1,1,95,2018,45,23,25
"2822","2F076","20801038470655",2018-07-02,2,1,17,2018,45,23,25
"2823","2F076","20801038470655",2018-07-02,3,1,8,2018,45,23,25
"2824","2F076","20801038470655",2020-07-01,1,0,37,2020,45,25,25
"2825","2F076","20801038470655",2020-07-01,2,0,22,2020,45,25,25
"2826","2F076","20801038470655",2020-07-01,3,0,4,2020,45,25,25
"2827","2F076","20801038470655",2020-07-01,1,1,65,2020,45,25,25
"2828","2F076","20801038470655",2020-07-01,2,1,22,2020,45,25,25
"2829","2F076","20801038470655",2020-07-01,3,1,5,2020,45,25,25
"2830","2F076","20801038470655",2022-06-30,1,0,37,2022,45,27,25
"2831","2F076","20801038470655",2022-06-30,2,0,14,2022,45,27,25
"2832","2F076","20801038470655",2022-06-30,3,0,12,2022,45,27,25
"2833","2F076","20801038470655",2022-06-30,1,1,38,2022,45,27,25
"2834","2F076","20801038470655",2022-06-30,2,1,16,2022,45,27,25
"2835","2F076","20801038470655",2022-06-30,3,1,11,2022,45,27,25
"2836","2F076","20801038470655",2023-07-06,1,0,66,2023,45,28,25
"2837","2F076","20801038470655",2023-07-06,2,0,17,2023,45,28,25
"2838","2F076","20801038470655",2023-07-06,3,0,11,2023,45,28,25
"2839","2F076","20801038470655",2023-07-06,1,1,33,2023,45,28,25
"2840","2F076","20801038470655",2023-07-06,2,1,14,2023,45,28,25
"2841","2F076","20801038470655",2023-07-06,3,1,5,2023,45,28,25
"2842","2F090","20801038469701",1996-07-02,1,0,12,1996,46,1,20
"2843","2F090","20801038469701",1996-07-02,1,1,80,1996,46,1,20
"2844","2F090","20801038469701",2001-08-01,1,0,42,2001,46,6,20
"2845","2F090","20801038469701",2001-08-01,2,0,22,2001,46,6,20
"2846","2F090","20801038469701",2001-08-01,3,0,13,2001,46,6,20
"2847","2F090","20801038469701",2001-08-01,1,1,61,2001,46,6,20
"2848","2F090","20801038469701",2001-08-01,2,1,10,2001,46,6,20
"2849","2F090","20801038469701",2001-08-01,3,1,7,2001,46,6,20
"2850","2F090","20801038469701",2004-08-03,1,0,53,2004,46,9,20
"2851","2F090","20801038469701",2004-08-03,2,0,9,2004,46,9,20
"2852","2F090","20801038469701",2004-08-03,3,0,3,2004,46,9,20
"2853","2F090","20801038469701",2004-08-03,1,1,75,2004,46,9,20
"2854","2F090","20801038469701",2004-08-03,2,1,17,2004,46,9,20
"2855","2F090","20801038469701",2004-08-03,3,1,1,2004,46,9,20
"2856","2F090","20801038469701",2006-07-27,1,0,58,2006,46,11,20
"2857","2F090","20801038469701",2006-07-27,2,0,21,2006,46,11,20
"2858","2F090","20801038469701",2006-07-27,3,0,8,2006,46,11,20
"2859","2F090","20801038469701",2006-07-27,1,1,74,2006,46,11,20
"2860","2F090","20801038469701",2006-07-27,2,1,22,2006,46,11,20
"2861","2F090","20801038469701",2006-07-27,3,1,10,2006,46,11,20
"2862","2F090","20801038469701",2008-08-26,1,0,55,2008,46,13,20
"2863","2F090","20801038469701",2008-08-26,2,0,23,2008,46,13,20
"2864","2F090","20801038469701",2008-08-26,3,0,9,2008,46,13,20
"2865","2F090","20801038469701",2008-08-26,1,1,33,2008,46,13,20
"2866","2F090","20801038469701",2008-08-26,2,1,14,2008,46,13,20
"2867","2F090","20801038469701",2008-08-26,3,1,5,2008,46,13,20
"2868","2F090","20801038469701",2014-07-31,1,0,21,2014,46,19,20
"2869","2F090","20801038469701",2014-07-31,2,0,6,2014,46,19,20
"2870","2F090","20801038469701",2014-07-31,3,0,1,2014,46,19,20
"2871","2F090","20801038469701",2014-07-31,1,1,21,2014,46,19,20
"2872","2F090","20801038469701",2014-07-31,2,1,3,2014,46,19,20
"2873","2F090","20801038469701",2014-07-31,3,1,2,2014,46,19,20
"2874","2F090","20801038469701",2020-08-07,1,0,12,2020,46,25,20
"2875","2F090","20801038469701",2020-08-07,2,0,1,2020,46,25,20
"2876","2F090","20801038469701",2020-08-07,3,0,2,2020,46,25,20
"2877","2F090","20801038469701",2020-08-07,1,1,54,2020,46,25,20
"2878","2F090","20801038469701",2020-08-07,2,1,7,2020,46,25,20
"2879","2F090","20801038469701",2020-08-07,3,1,7,2020,46,25,20
"2880","2F093","20801038470655",1996-07-08,1,0,0,1996,47,1,25
"2881","2F093","20801038470655",1996-07-08,2,0,0,1996,47,1,25
"2882","2F093","20801038470655",1996-07-08,3,0,0,1996,47,1,25
"2883","2F093","20801038470655",1996-07-08,1,1,0,1996,47,1,25
"2884","2F093","20801038470655",1996-07-08,2,1,0,1996,47,1,25
"2885","2F093","20801038470655",1996-07-08,3,1,0,1996,47,1,25
"2886","2F093","20801038470655",1997-07-07,1,0,0,1997,47,2,25
"2887","2F093","20801038470655",1997-07-07,2,0,0,1997,47,2,25
"2888","2F093","20801038470655",1997-07-07,3,0,0,1997,47,2,25
"2889","2F093","20801038470655",1997-07-07,1,1,0,1997,47,2,25
"2890","2F093","20801038470655",1997-07-07,2,1,0,1997,47,2,25
"2891","2F093","20801038470655",1997-07-07,3,1,0,1997,47,2,25
"2892","2F093","20801038470655",1998-07-06,1,0,0,1998,47,3,25
"2893","2F093","20801038470655",1998-07-06,2,0,1,1998,47,3,25
"2894","2F093","20801038470655",1998-07-06,3,0,3,1998,47,3,25
"2895","2F093","20801038470655",1998-07-06,1,1,1,1998,47,3,25
"2896","2F093","20801038470655",1998-07-06,2,1,0,1998,47,3,25
"2897","2F093","20801038470655",1998-07-06,3,1,0,1998,47,3,25
"2898","2F093","20801038470655",1999-07-12,1,0,0,1999,47,4,25
"2899","2F093","20801038470655",1999-07-12,2,0,0,1999,47,4,25
"2900","2F093","20801038470655",1999-07-12,3,0,0,1999,47,4,25
"2901","2F093","20801038470655",1999-07-12,1,1,1,1999,47,4,25
"2902","2F093","20801038470655",1999-07-12,2,1,0,1999,47,4,25
"2903","2F093","20801038470655",1999-07-12,3,1,0,1999,47,4,25
"2904","2F093","20801038470655",2000-07-10,1,0,0,2000,47,5,25
"2905","2F093","20801038470655",2000-07-10,2,0,0,2000,47,5,25
"2906","2F093","20801038470655",2000-07-10,3,0,0,2000,47,5,25
"2907","2F093","20801038470655",2000-07-10,1,1,0,2000,47,5,25
"2908","2F093","20801038470655",2000-07-10,2,1,0,2000,47,5,25
"2909","2F093","20801038470655",2000-07-10,3,1,0,2000,47,5,25
"2910","2F093","20801038470655",2001-07-09,1,0,14,2001,47,6,25
"2911","2F093","20801038470655",2001-07-09,2,0,12,2001,47,6,25
"2912","2F093","20801038470655",2001-07-09,3,0,7,2001,47,6,25
"2913","2F093","20801038470655",2001-07-09,1,1,0,2001,47,6,25
"2914","2F093","20801038470655",2001-07-09,2,1,0,2001,47,6,25
"2915","2F093","20801038470655",2001-07-09,3,1,1,2001,47,6,25
"2916","2F093","20801038470655",2002-07-08,1,0,27,2002,47,7,25
"2917","2F093","20801038470655",2002-07-08,2,0,11,2002,47,7,25
"2918","2F093","20801038470655",2002-07-08,3,0,6,2002,47,7,25
"2919","2F093","20801038470655",2002-07-08,1,1,4,2002,47,7,25
"2920","2F093","20801038470655",2002-07-08,2,1,0,2002,47,7,25
"2921","2F093","20801038470655",2002-07-08,3,1,0,2002,47,7,25
"2922","2F093","20801038470655",2003-07-08,1,0,7,2003,47,8,25
"2923","2F093","20801038470655",2003-07-08,2,0,5,2003,47,8,25
"2924","2F093","20801038470655",2003-07-08,3,0,2,2003,47,8,25
"2925","2F093","20801038470655",2003-07-08,1,1,0,2003,47,8,25
"2926","2F093","20801038470655",2003-07-08,2,1,0,2003,47,8,25
"2927","2F093","20801038470655",2003-07-08,3,1,0,2003,47,8,25
